,lat,lng
74323020,-16.6944683,-49.323494
74560350,-16.6580605,-49.2899161
74001970,-16.67978925,-49.2576468995956
74565650,-16.3141308,-48.9639313
75136122,-16.3749387,-48.9844328
74715580,-17.6385463,-47.7774483
76140000,,
75240000,,
75113420,-16.3205871,-48.9391901
74481290,-16.5953743,-49.3259053
74785280,-16.6485617,-49.1853141
75070320,-16.2602718,-47.9286997
74477257,-16.66782,-49.2316954
74280200,-16.66782,-49.2316954
76400000,,
74481050,,
74020170,-16.3051661,-48.9303765
76390000,,
75345000,,
75066010,-16.6583254,-49.2908836
74970520,-16.8321466,-49.2938339
75640000,,
74885260,-16.5654698,-49.2769889
74520112,-16.6776827,-49.2921859
74945620,-16.7931061,-49.3443951
74255050,-16.6907701,-49.2901398
74940490,-16.6072534,-49.3256889
75083310,-16.3079752,-48.9482127
76330000,,
73950000,,
75083140,,
74723280,,
74360280,,
74635030,,
74905010,,
76380000,,
74350400,,
74594094,,
74553100,,
76560000,,
75125150,,
76200000,,
74959267,,
74810230,,
74463165,,
74001971,,
75690000,,
74820240,,
75106635,,
73840000,,
74330130,-16.719118,-49.3075523
74984490,,
76304000,,
74343450,-25.4840594,-49.5623764
74250130,,
74630270,-16.66782,-49.2316954
77023524,,
74480740,,
75807090,-17.8984588,-51.7202512
75850000,,
75134510,-16.2226741,-49.190576
75603000,,
74555325,-16.3051661,-48.9303765
74660200,-16.6549041,-49.253448
74473370,-16.6233278,-49.3202312
75470000,,
74460430,-16.6628692,-49.3465745
75960000,,
75250000,,
76240000,,
73920000,,
75901300,-17.800878,-50.9337282
76165000,,
74959283,-16.8260266,-49.3037773
74713380,-16.6806342,-49.2274905
74550030,-18.9047919,-50.6575021
74450020,,
74520110,-16.6865039,-49.278964
76740000,,
75570000,,
75705200,-16.2927683,-49.0909393
74555330,-16.6642592,-49.3131201
74063090,-16.6586326,-49.2889789
75705130,-18.1430739,-47.925082
75085570,-16.3054963,-48.9289143
75350000,,
73801010,-15.5331044,-47.3367214
74265150,-16.7195512,-49.320046
74340560,-16.7264019,-49.3047829
74475810,-16.6157686,-49.3410575
74610030,-16.6671718,-49.2469816
75110600,-16.3278493,-48.9421414
74410080,,
75105290,,
75980000,,
75094170,,
74553505,,
76285000,,
74635040,,
74353020,,
74275040,,
74959275,,
74675510,,
74475260,,
74922555,,
76244970,,
74643060,,
74370649,,
76590000,,
74020155,,
74410030,,
75901120,,
74843440,,
75085694,-16.6457746,-49.4977606
76245000,,
65636860,-20.8346301,-49.4953625
74780410,-16.6548206,-49.195002
75091040,,
76555000,,
74533230,-16.6814132,-49.286678
74483280,-16.6847761,-49.3512947
74605220,-16.6769429,-49.2438121110976
74356675,-16.7825613,-49.3870504
74591022,,
74476065,-16.6157686,-49.3410575
74705010,-16.6603709,-49.3266124
73750005,-15.1482299,-49.5773040928621
76420000,,
76360000,,
74473430,-16.6265499,-49.3208865
74420310,-16.689188,-49.3184202
76100970,-15.8698582,-50.8715955
73975000,,
75380307,-16.6334672,-49.3901317
74370677,-16.7205338,-49.3411236
75113160,-16.3307671,-48.9430049
75383576,-16.6371627,-49.4231226
75053420,-16.2800726,-48.9849582
75060004,-16.3022973,-48.960511
74684110,,
76350000,,
75144380,-16.342829,-48.9566033
75807390,-17.8819404,-51.7019012
76550000,,
74969040,-16.6729518,-49.3176531
75360000,,
74355410,-16.661111,-49.2867936
74495120,,
75630000,,
75043045,-18.1364876,-48.0870212
74954170,-16.7890251,-49.2826846
75920000,,
75180000,,
74250010,-16.66782,-49.2316954
75040040,-16.6252292,-49.2428663
76170000,,
75985000,,
75044020,-16.9525182,-50.2579405
76289970,-16.0334036,-50.7111585
75570970,-18.2211797,-49.7332061
74937490,-16.7754227,-49.298211
76335000,,
74920010,-16.7706049,-49.281139
74917500,-16.7579033,-49.2639773
75902251,-16.7966021,-49.3803149
75170000,,
75090210,-16.2993328,-48.8937629
74988814,-16.656862,-49.260628
74970620,-16.8245222,-49.2923022
75071685,-16.2802596,-48.9524555
74943230,-16.2736228,-48.9713057
74435970,,
74927090,-16.7564668,-49.2094723
75050310,-16.6729518,-49.3176531
75053313,-16.278146,-48.9869984
75250005,-16.6147079,-49.2073753
75124842,-16.3560165,-48.9671655
74630220,-15.8643672,-48.3279099
76500000,,
74340375,-16.7212917,-49.304205
75905580,-17.7964404,-50.9080545
74843160,-16.7335696,-49.2854233
74769745,-16.6349051,-49.3872668
74475046,-16.6115207,-49.3315934
75130340,-16.38465,-48.9645869
74463170,-15.8643672,-48.3279099
74335120,-16.7212917,-49.304205
74944440,-16.6518169,-49.3392429
74917365,-15.9145175,-52.2476631
75133889,-16.4112213,-48.8940147
73760000,,
72806010,-16.6277695,-49.3312172
74366098,-16.6908413,-49.1638801
74920170,-17.1406541,-49.9924589
65041225,-2.5385828,-44.1144862
65208000,,
65753000,,
65040040,-4.1437381,-45.121206
65058010,-2.5637384,-44.1984987
65790000,,
65063190,-4.3244832,-46.4470092
65010000,-2.5261022,-44.3016751
65560000,,
65067845,-2.492942,-44.2208237
65903270,-5.5314707,-47.4859338
65393000,,
65928000,,
65035640,-2.5398129,-44.2846716
65300000,,
65070110,-2.5198194,-44.2617248
65485000,,
65665000,,
65055630,-2.5180708,-44.1086649
65145000,,
65400000,,
65049372,-2.5543477,-44.2686215
65075230,-2.5036369,-44.2941408
65058423,-2.5694221,-44.1931595
65061220,-2.5609407,-44.2455862
65725000,,
65020420,,
65680000,,
65919140,-5.5055611,-47.4929592
65910110,-5.5201828,-47.4403905
65820000,,
65058759,-2.5057635,-44.3101624
65060841,-2.5424404,-44.2495643
65081784,-4.4519715,-47.5292373
65930000,,
65046710,-2.6869761,-44.2975553
65065110,,
65080330,,
65580000,,
65901715,-5.4925322,-47.4781738
65906060,-2.50688,-44.3048726
65903900,-2.5376209,-44.27704
65061160,-2.533356,-44.261662
65900520,-5.5055611,-47.4929592
65250000,,
65110000,,
65750000,,
65053660,-2.7008267,-44.3062653
65054240,-2.5076658,-44.1996178
65138000,,
65130000,,
65056557,-2.5089266,-44.2196103
65700000,,
77920000,,
65927000,,
65520000,,
65200000,,
65923000,,
65283000,,
65071050,-2.5927225,-44.198453
65950000,,
65045010,-2.5033245,-44.2968537
65480000,,
65030480,,
65045520,-2.4915307,-44.2091327
65041360,-2.6778927,-44.2797609
65043810,-2.6949763,-44.303462
65010010,-2.5261459,-44.2991066
65063201,-2.5358776,-44.2312054
77930000,,
65066669,-5.4886054,-47.46103
65413000,,
65010110,,
65010020,-2.5284338,-44.2914385
65490000,,
65780000,,
65248000,,
65360000,,
65901000,-2.5635517,-44.186696
65010030,-5.5189738,-47.441143
65010040,-2.5747637,-44.267651
65238000,,
65060833,-3.9760467,-45.6663091
65010050,-2.5268724,-44.2999655727359
65010080,-2.52782445,-44.3056275474592
65395000,,
65708000,,
65060050,-22.9621126,-43.2535816
65010060,39.3715594,-8.9446427
65057130,-2.5604315,-44.2332751
65137000,,
65073780,-2.5366317,-44.2998754
65060070,-2.5043804,-43.2461531
65090050,-2.5115873,-44.3025136
65010070,-2.5236058,-44.2971934
65707000,,
65090080,-2.5152094,-44.3056364
65086300,-2.5462515,-44.1430208
65090070,-1.1950855,-47.1983929
65970000,,
65040810,-4.1488142,-45.0712193
65050810,-22.8382325,-43.3746296
65070810,-2.5722004,-44.2274368
65901500,-5.5276743,-47.4870944
65715000,,
65090810,-5.5211696,-47.4630763
65091810,,
65055540,-12.1199578,-45.0075739
65973000,,
65495000,,
65091820,-4.1456591,-45.0736456
65050250,-4.9152532,-47.4217869
65060582,-4.1438839,-45.0675554
65590000,,
65090830,-2.4552883,-44.1428231
65320000,,
65081255,-5.1005206,-42.8323678
65047090,-2.5629116,-44.2231226
65895000,,
65066664,-2.4926083,-44.2484891
65090860,-2.5679559,-44.11677
65540000,,
65090872,-2.5385828,-44.1144862
65365000,,
65090873,-2.6942618,-44.3075998
65090822,-2.6024245,-44.1945364
65062670,-2.5487009,-44.1639125
65390000,,
65800000,,
65061100,-2.5456453,-44.3282652
65916150,-5.5369903,-47.4713926
65090890,,
65143000,,
65706000,,
65091006,,
65031220,-2.534921,-44.2859993
65911424,-4.145031,-45.0514458
65059825,-2.5124055,-44.0843448
65082219,-4.143809,-45.0668553
65081347,-2.5438942,-44.1646343
65058840,,
65272000,,
65026270,,
65165000,,
65085808,-4.9353449,-47.4684865
65415000,,
65460000,,
65047390,-2.5098891,-44.2228326
65026100,-2.5427597,-44.2983115
65709000,,
65040050,-2.6023046,-44.1930064
65215000,,
65808000,,
39340000,,
35164085,-19.8358825,-43.9888752
35059070,-19.907887,-44.0771012
35300149,-19.7916181,-42.1544768
36525000,,
35196000,,
35560000,,
31535580,-19.810472,-43.9767572
35995000,,
39240000,,
35720000,,
36087375,-20.0453239,-44.1277312
37130000,,
37900174,-20.7140986,-46.6077513
37950000,,
32140240,-19.8491169,-44.0039612
36047080,-21.7222163,-43.3561602
35320000,,
35170970,-19.5276112,-42.6233503
39550000,,
33400000,,
32667120,-19.9697031,-44.1372662
32050030,-19.9773387,-44.3199648
38400100,-18.8913854,-48.2558736
35195000,,
30240104,-19.8185036,-43.9919224
32342190,-19.9163402,-44.1287698
37460000,,
39735000,,
36810000,,
39300000,,
32400970,,
38550000,,
39401129,-16.7139837,-43.8899997
36087640,,
39500000,,
39510970,-18.9772315,-49.4469277
35171315,-19.9472571,-44.1193048
35162290,-19.471726,-42.5759216
35661265,-19.889535,-44.1150935
36940000,,
35519000,,
37350000,,
31872640,-19.8164413,-43.8925461
35661332,-19.642366,-43.9072862
35701000,-19.9112609,-44.0070694
39400368,-16.7269637,-43.8545812
31585000,,
37810000,,
33120230,-19.9298239,-44.1088658
36415000,,
30830510,-19.8945012,-44.0067552
39570000,,
30250250,-19.9348857,-43.9099129
39390000,,
39660000,,
38740000,,
39400455,-16.75769,-43.8482257
32400000,,
31575440,,
37570000,,
37965000,,
38402248,-18.8593336,-48.2759562
39525000,,
39535000,,
30550370,-19.9463233,-43.9867461
37160000,,
35380000,,
36305164,-21.128042,-44.2393295
37701099,-21.9729232,-44.9285743
38405080,-19.8368095,-43.986038
35500617,-19.9350952,-44.1076323
38160000,,
39400413,-16.7340938,-43.8560756
36083200,-21.7437229,-43.4075742
36828000,,
37545000,,
38408728,-18.9400748,-48.2308406
36880000,,
35053862,,
37165000,,
30620730,-19.9851832,-43.9970668
36980000,,
38760000,,
35430119,-20.4191776,-42.8982247
38304244,,
36240000,,
38401302,-16.2067829,-44.4450939
31070040,-21.7671726,-43.3271535
37200000,,
37048490,-21.5725024,-45.411293
35030470,-19.9491554,-44.1193778
35348000,,
30672340,-20.0199095,-44.026948
35661479,-19.9179552,-44.0927986
38412392,-19.8967616,-44.0135756
32605448,-19.9947717,-44.0643847
36070020,-21.7597705,-43.3397331
36047410,,
35052862,-19.8600386,-43.8584266
35460000,,
31620305,-19.7981869,-43.9710572
35702352,,
35500392,-19.9450383,-44.1298146
36050090,-21.7403337,-43.3506293
36923000,,
38408318,-18.9377615,-48.2248683
35970000,,
39575000,,
37800000,,
31540080,-19.8597426,-44.0389776
39430000,,
31814650,-19.8463215,-43.918673
36021150,-21.7742828,-43.3341649
35760000,,
33200000,,
37805000,,
33350000,,
35300001,,
36630000,,
30220336,-19.9500776,-43.9742345
36200001,-18.6535214,-48.1825229914948
37014270,-21.5505705,-45.4444498
35540000,,
35930057,-19.7692481,-44.0815077
39480000,,
32073630,-19.9311901,-44.1169288
32606014,-19.9436049,-44.200531
37145000,,
30642170,-19.9828991,-44.013868
39402509,-19.8835586,-44.0530815
35701174,-18.6468078,-48.1857485
30512240,-19.9489473,-43.9992326
35595970,-19.797884,-45.677893
35534000,,
38770000,,
36500000,,
37775000,,
39520000,,
35790000,,
37140000,,
37540000,,
35420000,,
30130100,-19.9244722,-43.9274969
30720450,-19.9170675,-43.9734043
35502473,-20.1459486,-44.9154189
36832000,,
36081230,-21.7480284,-43.3899043
33809015,-19.8845116,-44.0408178
30610390,-19.9720152,-43.994722
31652240,-19.7832365,-43.976576
31277970,-16.5097427,-44.0825123
37190000,,
30512140,-19.9452488,-43.9997387
38400732,-18.8948515,-48.2658028
39755972,-22.0644056,-43.6467287
39600000,,
35240000,,
36046190,,
35740000,,
33500000,,
36460000,,
35570000,,
35510000,,
39270000,,
32604158,-19.9626174,-44.1999176
35162508,-19.4498347,-42.5677944
36170000,,
30550170,-19.9376994,-43.9809266
36165970,-19.1526436,-42.080559
36800000,,
38703518,-18.5750033,-46.4940734
30880490,-19.9047011,-44.0247103
33840630,-19.9037862,-44.0935992
39330000,,
38175000,,
35328000,,
39403201,,
31255550,-19.8518641,-44.029194
31150250,-19.8808127,-43.947618
39150000,,
31573350,-19.8137942,-43.9953076
36555000,,
39560000,,
36918000,,
36700000,,
31330670,-19.8741359,-43.9892646
35950000,,
36072660,,
34800970,-19.9004557,-43.6719425
35390000,,
36048001,-21.6777688,-43.3439046
35181544,-21.426432,-45.9742492
32673076,-19.4800228,-42.5851081
38701349,-18.574003,-46.5268831
31150690,-19.8786923,-43.9356333
36780000,,
37505110,-22.4206832,-45.4695076
36947000,,
36570000,,
35940000,,
34800000,,
30520390,-19.9427238,-44.0222928
36080490,-21.7406607,-43.378857
39403263,-16.7500263,-43.8856794
35350000,,
30411223,-19.9309556,-43.9695976
36930000,,
37701110,-19.8720526,-43.9842796
37445000,,
38900000,,
39401230,-19.9280538,-43.9690898
36953000,,
38030350,-19.9986963,-44.0811917
33130250,-19.7771073,-43.9415218
37170000,,
39403122,-19.97657,-43.996463
35138000,,
30730390,-19.9150873,-43.9932093
38500000,,
39400452,-16.736265,-43.8607914
39730000,,
38410390,-18.9636114,-48.2227903
31130310,-16.3856995,-46.9059109
35439000,,
38414022,-18.9105885,-48.3137231
35500469,-19.9125667,-43.8984765
35164313,-19.4594611,-42.5456783
35502024,-18.8940642,-48.2638946
36120000,,
32685066,-18.8787759,-48.2962718
38440185,-18.6680959,-48.1937764
35164271,-16.4401427,-41.0107916
35938000,,
36275000,,
36512000,,
39750000,,
39803077,-17.8700077,-41.5123138
35700202,-19.4725153,-44.2408802
37066030,-21.6001632,-45.4301257
31060435,-19.8940155,-43.9004998
35680293,,
37410000,,
36032620,-21.7923574,-43.3546217
32210165,-19.9510994,-44.030823
31110750,-19.8992825,-43.9425711
35774000,,
39707000,,
32600816,-19.9805072,-44.2029512
30455610,-19.9701988,-43.9647978
35600000,,
31110640,-16.3856995,-46.9059109
39360000,,
38442206,-19.9096931,-44.1206164
39398000,,
35502811,-20.1138756,-44.9050953
36820000,,
30190030,-19.9350952,-44.1076323
36475000,,
35041390,-19.8667897,-44.0251126
38720000,,
35450970,-21.1406524,-44.2582988
35590000,,
32341620,-19.9348502,-44.05833
39508000,,
32280640,-19.9096931,-44.1206164
39815000,,
32050070,-19.8205357,-44.1461971
37120000,,
39230000,,
38410447,,
37262000,,
39878000,,
36146000,,
39280000,,
36370000,,
38073177,-19.737181,-47.8860038
39401155,-16.6957065,-43.8728154
32641632,-20.034161,-44.2294102
38402245,-18.8907419,-48.2627815
37440000,,
38408092,-18.9209389,-48.2536889
35030010,-18.8907419,-48.2627815
37530000,,
39300970,-16.1271435,-45.7388803
37502146,-22.4377461,-45.4565196
35043520,-19.8579498,-44.0153101
37980000,,
35258000,,
36680970,,
32606670,-19.9115189,-43.9649605
31814470,-22.2763779,-46.3930015
35931028,-19.4902814,-42.5116466
38401160,,
38410552,-18.9398647,-48.2457168
36680000,,
35501581,-19.9193963,-44.1013991
37150000,,
39205000,,
38412208,-19.9735977,-44.053943
31630000,-19.7978256,-43.9515728
35494000,,
36091060,-21.7029688,-43.4422222
33600971,,
32215130,-19.9631505,-44.0143889
36640000,,
35661159,,
35930218,-19.8874927,-44.0919561
38441160,-18.6637243,-48.2088509
39401487,-19.8972072,-43.9493059
30350160,-19.945256,-43.9459898
30692130,-19.9096931,-44.1206164
37502140,-22.435634,-45.4580784
32671550,-19.9163402,-44.1287698
36740000,,
35500001,-19.9350952,-44.1076323
35681260,-20.0942581,-44.6161818
35930158,-19.8047925,-43.1795202
35669000,,
39650000,,
34590100,-19.9722306,-44.0304024
31870290,-19.8472443,-43.9033823
30628180,-20.0108841,-44.009448
39890000,,
37706040,-21.7987094,-46.505418
35220000,,
36157000,,
30190110,-19.9303821,-43.9513619
36830000,,
38414198,,
32670014,-19.9522313,-43.9983393
36974000,,
30431340,-19.9378323,-43.9690313
32920000,,
36037350,-21.7773576,-43.3795323
36200404,,
34580040,-19.9064623,-44.0774471
37516000,,
35660482,-4.3044957,-40.8188221
37927000,,
35984000,,
30285158,-19.9542897,-43.9411113
28455000,,
36774330,-19.9555149,-43.9967934
33825280,,
35171133,-18.8410583,-50.1266186
38414166,-18.9149878,-48.3176382
38408312,-18.9320248,-48.2253787
38010010,-19.7460069,-47.9339569
34505710,-19.9890013,-44.0472004
35290000,,
39402365,-21.5663455,-45.4437427
33938425,-19.8278824,-44.0132732
37860000,,
31680240,-19.7982457,-43.9951106
36051250,-21.7289051,-43.3383284
39648000,,
31070030,-19.8882887,-43.8996932
31160430,-19.8767182,-43.9317205
39620000,,
39400193,,
30510380,-19.9427114,-43.9911493
38408971,,
37520000,,
38401732,-18.8864779,-48.2826166
30570080,-19.9572497,-43.983372
37450000,,
38442075,-18.6400733,-48.2078904
30451082,-19.9431431,-43.961612
32180530,-19.8645719,-44.0259354
35171116,-19.86982,-44.0035326
35530000,,
35024160,-19.8325902,-44.0916949
30140131,-19.9463904,-44.1377984
38181677,,
39404047,-16.7523706,-43.8504891
37975000,,
38182106,-19.930893,-44.0824588
36083400,-21.7339743,-43.397171
37566000,,
37270000,,
30720220,-19.9162017,-43.9734023
39795000,,
88815340,-28.7035274,-49.3486227
31840260,-18.7336686,-47.4985605
38410134,,
31360740,-19.8689834,-44.0128806
35500463,-20.1571232,-44.877622
37757000,,
33927019,-19.8576257,-43.9058546
38410226,-18.9590991,-48.2328398
35655000,,
36760000,,
39140000,,
35907000,,
31742221,-19.8275097,-43.9334294
31970745,-19.8594545,-43.8928673
35931091,-19.8973571,-44.016231
31030010,-20.4755678,-45.9564858
32310520,,
35040290,-19.8985999,-44.0719421
35810000,,
36480000,,
30575570,-19.9726408,-43.9810897
32677260,-19.9420279,-44.1096027
35660045,-19.8702052,-44.6014665
31370220,-19.8408037,-44.0096369
37005024,-21.5441174,-45.4091922
32684002,-19.940385,-44.0300075
30810300,-19.8975172,-43.9899239
37706300,-19.858744,-43.9112262
31210030,-19.9064136,-43.9465411
39565000,,
35160241,-19.9463904,-44.1377984
38412368,-18.9468171,-48.3192986
35695000,,
30210520,-19.9596545,-44.2099037
38280000,,
35620973,-22.0644056,-43.6467287
30260500,-19.9986738,-44.0107422
35930970,-19.8144884,-43.1553309
37701258,-19.8795619,-43.982503
32310570,-19.9407731,-44.0432211
30882665,-19.9918991,-44.3902132
36013300,-21.7653232,-43.3457183
35993000,,
37062200,-21.5874141,-45.4360431
35700477,-19.4490548,-44.2468219
30610370,-19.9644095,-43.9987395
30610323,-19.9640529,-44.0012991
38413012,-18.7520786,-44.4385747
37903460,,
39680970,-21.8374113,-44.8092508
30575400,-19.9671796,-43.9749387
36062250,-18.8961067,-48.2654094
32210271,,
37557000,,
38413024,,
25960090,-22.4403962,-42.978948
31030480,,
35450000,,
38800000,,
39644000,,
35382971,-20.2455855,-42.7347833
31652387,,
33030558,-20.4746809,-45.4297201
28460000,,
39775000,,
30550350,,
32143120,-19.9919466,-44.3985665
32606356,,
30410650,-19.9197586,-43.9679735
32602526,-19.9555149,-43.9967934
31748207,-19.7979909,-43.9356538
35148000,,
36844000,,
35164152,-19.4578811,-42.5510121
38402044,-18.8731247,-48.2669779
36765000,,
37560000,-22.2651782,-45.9281884
35680063,,
31710090,-19.8383071,-43.9644671
36979000,,
39840970,,
33902430,,
32672770,,
35900471,,
36200015,,
35043030,,
39700000,,
37420000,,
30380480,,
30150320,,
38036590,,
35171178,,
32641280,,
39160000,,
36660000,,
35537000,,
30850600,,
39437000,,
33913030,-19.8418321,-44.0312826
32040360,,
38794000,,
37903048,-20.7158658,-46.6211876
30690630,-19.9809884,-44.0419011
32110100,-19.8905147,-44.0175769
30514280,,
33938240,,
36290000,,
31560040,,
38703748,,
31872400,,
30624260,-19.9953116,-43.9933825
30570420,,
35585000,,
36950000,,
37720000,,
38400066,,
30620030,-19.977381,-44.0016789
33115365,,
38412853,,
38414505,-18.9305953,-48.3324278
35162488,-19.8772967,-44.1445781
35500222,,
38020330,,
31360380,-19.8692321,-44.0172333
36390000,,
38440970,,
37705116,-21.8091529,-46.5454296
39404460,,
38026170,,
35595000,,
37405000,,
35557000,,
39840000,,
38412874,,
35960000,,
35400000,,
31630575,-19.7967838,-43.9523668
39404101,,
37496000,,
31150180,,
38181230,,
38402180,,
31540680,-19.9499717,-44.115602
35382000,,
31130300,-19.8960605,-43.9432006
35700058,-19.4580061,-44.252282
36030670,,
34515550,-19.9445076,-44.336855
35057400,,
38400707,-18.9042333,-48.2654625
36915000,,
31565220,-21.8016699,-46.5211933
39120000,,
